"id","user_name","raw_timestamp_part_1","raw_timestamp_part_2","cvtd_timestamp","new_window","num_window","roll_belt","pitch_belt","yaw_belt","total_accel_belt","kurtosis_roll_belt","kurtosis_picth_belt","kurtosis_yaw_belt","skewness_roll_belt","skewness_roll_belt.1","skewness_yaw_belt","max_roll_belt","max_picth_belt","max_yaw_belt","min_roll_belt","min_pitch_belt","min_yaw_belt","amplitude_roll_belt","amplitude_pitch_belt","amplitude_yaw_belt","var_total_accel_belt","avg_roll_belt","stddev_roll_belt","var_roll_belt","avg_pitch_belt","stddev_pitch_belt","var_pitch_belt","avg_yaw_belt","stddev_yaw_belt","var_yaw_belt","gyros_belt_x","gyros_belt_y","gyros_belt_z","accel_belt_x","accel_belt_y","accel_belt_z","magnet_belt_x","magnet_belt_y","magnet_belt_z","roll_arm","pitch_arm","yaw_arm","total_accel_arm","var_accel_arm","avg_roll_arm","stddev_roll_arm","var_roll_arm","avg_pitch_arm","stddev_pitch_arm","var_pitch_arm","avg_yaw_arm","stddev_yaw_arm","var_yaw_arm","gyros_arm_x","gyros_arm_y","gyros_arm_z","accel_arm_x","accel_arm_y","accel_arm_z","magnet_arm_x","magnet_arm_y","magnet_arm_z","kurtosis_roll_arm","kurtosis_picth_arm","kurtosis_yaw_arm","skewness_roll_arm","skewness_pitch_arm","skewness_yaw_arm","max_roll_arm","max_picth_arm","max_yaw_arm","min_roll_arm","min_pitch_arm","min_yaw_arm","amplitude_roll_arm","amplitude_pitch_arm","amplitude_yaw_arm","roll_dumbbell","pitch_dumbbell","yaw_dumbbell","kurtosis_roll_dumbbell","kurtosis_picth_dumbbell","kurtosis_yaw_dumbbell","skewness_roll_dumbbell","skewness_pitch_dumbbell","skewness_yaw_dumbbell","max_roll_dumbbell","max_picth_dumbbell","max_yaw_dumbbell","min_roll_dumbbell","min_pitch_dumbbell","min_yaw_dumbbell","amplitude_roll_dumbbell","amplitude_pitch_dumbbell","amplitude_yaw_dumbbell","total_accel_dumbbell","var_accel_dumbbell","avg_roll_dumbbell","stddev_roll_dumbbell","var_roll_dumbbell","avg_pitch_dumbbell","stddev_pitch_dumbbell","var_pitch_dumbbell","avg_yaw_dumbbell","stddev_yaw_dumbbell","var_yaw_dumbbell","gyros_dumbbell_x","gyros_dumbbell_y","gyros_dumbbell_z","accel_dumbbell_x","accel_dumbbell_y","accel_dumbbell_z","magnet_dumbbell_x","magnet_dumbbell_y","magnet_dumbbell_z","roll_forearm","pitch_forearm","yaw_forearm","kurtosis_roll_forearm","kurtosis_picth_forearm","kurtosis_yaw_forearm","skewness_roll_forearm","skewness_pitch_forearm","skewness_yaw_forearm","max_roll_forearm","max_picth_forearm","max_yaw_forearm","min_roll_forearm","min_pitch_forearm","min_yaw_forearm","amplitude_roll_forearm","amplitude_pitch_forearm","amplitude_yaw_forearm","total_accel_forearm","var_accel_forearm","avg_roll_forearm","stddev_roll_forearm","var_roll_forearm","avg_pitch_forearm","stddev_pitch_forearm","var_pitch_forearm","avg_yaw_forearm","stddev_yaw_forearm","var_yaw_forearm","gyros_forearm_x","gyros_forearm_y","gyros_forearm_z","accel_forearm_x","accel_forearm_y","accel_forearm_z","magnet_forearm_x","magnet_forearm_y","magnet_forearm_z","classe"
"77","carlitos",1323084235,52302,"05/12/2011 11:23","no",15,1.18,7.28,-94.1,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,-0.02,-19,3,22,6,598,-315,-131,18.1,-162,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.02,0,-290,111,-124,-367,351,510,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,13.35451266,-70.63995378,-84.64918975,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,-0.02,-234,48,-270,-555,291,-67,23.4,-63.7,-147,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,-0.02,0.03,193,207,-213,-10,653,465,"A"
"78","carlitos",1323084235,64314,"05/12/2011 11:23","no",15,1.16,7.28,-94.1,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,-0.03,-21,4,22,-3,608,-312,-131,18,-162,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.03,0,-290,111,-123,-367,336,523,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,13.10320545,-70.45974712,-84.89472246,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,-0.02,-233,47,-270,-553,291,-60,23.4,-63.7,-147,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,-0.03,0.03,191,206,-213,-10,654,463,"A"
"79","carlitos",1323084235,72306,"05/12/2011 11:23","no",15,1.14,7.31,-94,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,-0.03,-18,2,22,-7,602,-304,-131,17.9,-162,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,0.02,-288,109,-125,-368,335,516,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,13.33033728,-70.85058796,-84.44601983,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.02,-0.02,-235,48,-270,-555,294,-66,23.4,-63.6,-147,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,-0.02,-0.02,189,207,-217,-9,656,476,"A"
"80","carlitos",1323084235,72363,"05/12/2011 11:23","no",15,1.13,7.3,-94.1,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,-0.02,-19,2,22,-5,604,-312,-131,17.9,-162,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.02,0,-288,110,-121,-376,330,517,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,12.85797711,-71.0587115,-84.36200309,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,-0.02,-234,46,-268,-562,296,-71,23.4,-63.6,-147,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,-0.02,-0.03,192,207,-214,-5,656,462,"A"
"81","carlitos",1323084235,128331,"05/12/2011 11:23","no",15,1.1,7.3,-94.1,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,-0.03,-21,3,23,1,600,-296,-131,17.9,-162,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,0,-290,111,-124,-366,332,515,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,13.15834491,-70.81598707,-84.52580163,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,0,-233,47,-268,-554,293,-63,23.4,-63.5,-147,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,-0.03,-0.02,194,202,-214,-12,658,468,"A"
"82","carlitos",1323084235,144304,"05/12/2011 11:23","no",15,1.1,7.32,-94.1,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,-0.02,-18,3,20,-6,597,-313,-131,17.8,-162,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,-0.02,-289,110,-123,-372,340,516,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,12.83108713,-70.87987135,-84.54692154,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,0,-234,46,-269,-554,295,-53,23.5,-63.4,-147,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,-0.06,0.02,192,201,-213,-9,657,473,"A"
"83","carlitos",1323084235,160323,"05/12/2011 11:23","no",15,1.09,7.31,-94.1,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,-0.03,-19,4,21,0,602,-313,-131,17.8,-162,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,-0.02,-288,109,-122,-367,345,507,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,12.75445697,-70.73491752,-84.71075185,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,0,-235,46,-271,-558,287,-67,23.5,-63.4,-147,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,-0.05,0.03,189,202,-213,-12,652,467,"A"
"84","carlitos",1323084235,172290,"05/12/2011 11:23","no",15,1.08,7.34,-94.1,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0,-0.03,-20,4,21,-11,597,-307,-131,17.8,-162,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,-0.02,-288,109,-123,-373,338,517,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,13.05579987,-70.88181726,-84.48704755,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,-0.02,-235,47,-270,-557,296,-67,23.7,-63.3,-147,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,-0.05,0.05,191,200,-215,-21,658,467,"A"
"85","carlitos",1323084235,288323,"05/12/2011 11:23","no",15,1.06,7.41,-94.1,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0,-0.02,-20,3,21,2,602,-309,-131,17.7,-162,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,-0.02,-290,111,-123,-368,342,514,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,12.80059675,-70.31304585,-85.11886321,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,-0.02,-233,46,-271,-558,294,-63,23.7,-63.2,-147,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.02,-0.02,190,207,-215,-15,656,470,"A"
"86","carlitos",1323084235,312333,"05/12/2011 11:23","no",15,1.06,7.44,-94.1,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0,-0.02,-20,4,22,-3,607,-306,-131,17.7,-162,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,0,-291,111,-123,-370,341,511,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,13.08303562,-71.05981082,-84.30278931,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,-0.02,-235,47,-269,-551,295,-54,23.7,-63.2,-147,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,-0.05,190,205,-215,-15,661,462,"A"
"87","carlitos",1323084235,360304,"05/12/2011 11:23","no",15,1.04,7.45,-94.1,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,-0.03,-20,4,22,0,605,-295,-131,17.7,-162,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,-0.02,-289,110,-122,-370,339,511,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,12.80426595,-70.70175536,-84.73107178,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,0,-234,46,-270,-551,295,-55,23.7,-63.3,-147,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,-0.03,-0.05,195,203,-213,-11,653,463,"A"
"88","carlitos",1323084235,476293,"05/12/2011 11:23","no",15,1.04,7.46,-94,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.03,-20,4,22,-3,601,-311,-131,17.7,-162,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,-0.03,-0.02,-289,109,-124,-370,336,525,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,12.78106438,-70.91243032,-84.52727342,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,-0.02,-235,46,-270,-560,292,-63,23.6,-63.3,-147,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.02,-0.02,194,201,-212,-12,653,472,"A"
"89","carlitos",1323084235,540308,"05/12/2011 11:23","no",15,1.04,7.47,-94.1,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,-0.03,-20,4,21,-4,601,-316,-131,17.6,-162,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,0,-289,109,-123,-368,344,523,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0244618,-70.75700408,-84.86920748,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,0,-233,43,-269,-562,283,-71,23.6,-63.2,-147,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,-0.02,191,204,-214,-15,662,462,"A"
"90","carlitos",1323084235,588281,"05/12/2011 11:23","no",15,1.04,7.48,-94.1,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,-0.03,-20,4,23,3,600,-316,-131,17.6,-162,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,0,-291,109,-121,-365,339,513,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,12.80426595,-70.70175536,-84.73107178,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.03,-0.02,-234,46,-270,-550,294,-70,23.6,-63.3,-147,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.02,193,205,-215,-20,663,464,"A"
"91","carlitos",1323084235,600300,"05/12/2011 11:23","no",15,1.03,7.49,-94,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,-0.03,-20,3,24,-5,608,-298,-131,17.6,-162,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,-0.02,-290,109,-123,-369,330,514,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,12.77751367,-70.52436046,-84.91445734,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,-0.02,-234,46,-271,-563,289,-62,23.6,-63.3,-147,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,-0.02,191,205,-213,-14,660,477,"A"
"92","carlitos",1323084235,620290,"05/12/2011 11:23","no",15,1.02,7.5,-94,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,-0.03,-19,3,21,-12,601,-314,-131,17.5,-162,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,-0.02,-289,110,-125,-367,341,506,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,12.78106438,-70.91243032,-84.52727342,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,0,-235,46,-270,-556,287,-71,23.6,-63.3,-147,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.02,0,191,204,-212,-18,655,472,"A"
"93","carlitos",1323084235,672360,"05/12/2011 11:23","no",15,1,7.5,-94.1,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,-0.03,-20,3,22,-3,599,-316,-131,17.5,-162,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.02,0,-290,111,-125,-372,330,515,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5743532,-70.30805328,-85.18112668,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,0,-232,45,-270,-555,290,-70,23.6,-63.3,-147,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.02,0,191,206,-213,-16,653,471,"A"
"94","carlitos",1323084235,692314,"05/12/2011 11:23","no",15,1.02,7.51,-94.1,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,-0.02,-20,4,23,-4,605,-295,-131,17.4,-162,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.02,0,-289,109,-123,-365,339,514,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,12.80773972,-71.09066201,-84.34303267,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.02,0,-235,46,-269,-557,291,-64,23.6,-63.3,-147,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.03,-0.03,190,206,-213,-10,662,461,"A"
"95","carlitos",1323084235,692355,"05/12/2011 11:23","no",15,1.01,7.52,-94.1,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,-0.03,-20,5,21,-7,598,-312,-131,17.4,-162,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.02,0,-289,111,-123,-368,333,512,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,12.47653742,-70.3771972,-85.13677002,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.02,0,-234,45,-272,-558,293,-60,23.6,-63.3,-147,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,-0.03,192,206,-213,-9,657,472,"A"
"96","carlitos",1323084235,732320,"05/12/2011 11:23","no",15,1.04,7.54,-94.1,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,-0.03,-21,3,24,-4,604,-296,-131,17.3,-162,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.03,0,-288,109,-122,-371,338,512,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,12.27185896,-70.15975885,-85.40379472,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,-0.02,-232,44,-271,-558,290,-71,23.6,-63.3,-147,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.03,-0.02,193,203,-212,-16,654,468,"A"
"97","carlitos",1323084235,740299,"05/12/2011 11:23","no",15,1.02,7.53,-94.1,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.03,-21,3,23,1,606,-308,-131,17.2,-162,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.02,0,-290,111,-122,-367,334,513,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,12.82370572,-70.1009715,-85.32397096,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.02,0,-232,46,-271,-559,292,-56,23.6,-63.3,-147,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.03,0,192,202,-214,-10,662,469,"A"
"98","carlitos",1323084235,812306,"05/12/2011 11:23","no",15,1.01,7.45,-94.1,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.02,-19,5,23,-3,606,-311,-132,17.1,-162,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.03,-288,109,-126,-369,340,510,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,13.30261297,-70.67355141,-84.62953444,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,0,-235,48,-271,-557,297,-73,23.6,-63.3,-147,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.02,-0.02,190,205,-216,-17,659,468,"A"
"99","carlitos",1323084235,816365,"05/12/2011 11:23","no",15,1.03,7.43,-94.1,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.02,-19,3,24,-1,598,-299,-132,17.1,-163,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.03,-289,108,-122,-369,342,527,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,12.77751367,-70.52436046,-84.91445734,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,0,-234,46,-271,-557,293,-69,23.5,-63.3,-147,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.02,-0.02,192,206,-214,-19,659,462,"A"
"100","carlitos",1323084235,908319,"05/12/2011 11:23","no",15,1.06,7.42,-94.1,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,-0.02,-19,4,23,-5,601,-308,-132,17.1,-163,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.03,-289,111,-122,-368,338,515,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,12.57798757,-70.69850444,-84.79157034,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,-0.02,-233,45,-269,-557,289,-72,23.3,-63.4,-147,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.02,191,206,-213,-12,644,462,"A"
"101","carlitos",1323084236,12272,"05/12/2011 11:23","no",16,1.05,7.42,-94.1,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,-0.03,-20,3,25,-5,598,-298,-132,17.1,-163,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.03,-290,110,-124,-367,338,525,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,12.25323852,-70.76108375,-84.8097078,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,0,-234,44,-270,-557,293,-69,23.2,-63.4,-147,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.02,-0.02,191,208,-215,-13,656,479,"A"
"102","carlitos",1323084236,24330,"05/12/2011 11:23","no",16,1.04,7.43,-94.1,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,-0.03,-18,4,25,-2,602,-304,-132,17.1,-163,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,-0.03,-288,109,-125,-358,337,518,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,12.42819346,-70.41134345,-85.11480144,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,-0.02,-235,45,-273,-557,292,-65,23.1,-63.4,-147,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.02,-0.03,194,206,-212,-9,655,467,"A"
"103","carlitos",1323084236,40401,"05/12/2011 11:23","no",16,1.03,7.41,-94.1,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,-0.03,-19,3,23,1,605,-313,-132,17.1,-163,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,-0.02,-289,110,-123,-367,330,510,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,12.77751367,-70.52436046,-84.91445734,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.02,-234,46,-271,-562,295,-72,23,-63.4,-147,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,-0.03,190,206,-214,-7,657,463,"A"
